"omCrit","estCrit","obsCrit","trial","OvTrial","CovTrial","wind","CovOmCrit","OvOmCrit","CovResponse","Cov_pA",
32.6603,48.881,,367,,458,472,70.5345,,2,0.8,
32.6603,48.881,,368,,459,473,70.5345,,2,0.8,
32.6603,48.881,,369,,461,474,70.5345,,2,0.8,
32.6603,44.4009,,370,,462,476,70.5345,,2,0.8,
32.6603,36.7307,,371,,463,477,70.5345,,2,0.8,
32.6603,36.7307,,372,,464,478,70.5345,,2,0.8,
32.6603,42.9106,,373,,466,479,70.5345,,2,0.8,
32.6603,42.9106,,374,,467,481,70.5345,,2,0.8,
32.6603,45.5299,,375,,468,482,70.5345,,2,0.8,
32.6603,45.5299,,376,,469,483,70.5345,,2,0.8,
32.6603,45.5299,,377,,471,484,70.5345,,1,0.8,
32.6603,53.0135,,378,,472,486,70.5345,,2,0.8,
32.6603,53.0135,,379,,473,487,70.5345,,2,0.8,
32.6603,51.459,,380,,474,488,70.5345,,2,0.8,
32.6603,51.459,,381,,476,489,70.5345,,2,0.8,
32.6603,51.459,,382,,477,491,70.5345,,1,0.8,
